SMC0302  0.15  0.425  7.80      1  1 00 34 -72 21 56 12.60  0.11 K42,L63,SOGLE124
SMC0304  0.05  0.600  8.20      2  1 00 49 -73 20 56 13.62  0.12 K43,L64
SMC0305  0.08  0.388  8.45      1  1 00 56 -73 09 09 13.90  0.12 B103
SMC0306  0.15  0.400  8.40      1  1 00 58 -72 32 25 13.76  0.11 H86-191,SOGLE231
SMC0307  0.02  0.550  8.20      2  1 01 02 -72 45 05 13.78  0.11 L65,H86-192,SOGLE126
SMC0308  0.10  0.400  8.20      1  1 01 08 -71 45 17 16.20  0.12 HW43
SMC0311  0.08  0.275  8.40      2  1 01 18 -72 13 42 14.51  0.11 H86-193,SOGLE127
SMC0313  0.07  0.375 <8.00      3  1 01 37 -72 24 25 13.86  0.11 B105,SOGLE128
SMC0314  0.05  0.550  7.40      1  1 01 45 -72 33 52 11.08  0.11 L66,SOGLE129
SMC0315  0.03  0.400  8.70      1  1 01 52 -72 10 58 13.94  0.11 B108,SOGLE130
SMC0317  0.03  0.350  9.40      3  1 01 56 -73 36 46 15.39  0.11 B109
SMC0319  0.03  0.250  8.00      1  1 02 11 -72 00 11 14.81  0.11 B110
SMC0321  0.04  0.400  7.10      1  1 02 23 -72 00 11 12.43  0.11 B112
SMC0322  0.02  0.250  8.40      1  1 02 45 -73 44 19 14.64  0.11 K45w,L69w
SMC0323  0.02  0.200  8.40      2  1 02 49 -73 44 25 14.75  0.11 K45e,L69w
SMC0324  0.02  0.300  8.75      1  1 02 56 -73 20 10 14.62  0.12 B113
SMC0325  0.08  0.375  7.60      2  1 03 12 -72 16 21 13.03  0.11 K47,L70,SOGLE134
SMC0326  0.10  0.425  7.60      2  1 03 23 -72 39 06 12.76  0.11 B115,SOGLE137
SMC0327  0.08  0.900  7.50      1  1 03 53 -72 49 34 10.46  0.11 NGC376,K49,L72,ESO29SC29
SMC0332  0.08  0.325  8.30      1  1 04 12 -73 15 19 14.34  0.12 B117
SMC0333  0.05  0.450  8.40      1  1 04 18 -71 42 54 14.70  0.12 B122
SMC0337  0.05  0.300  8.90      1  1 04 19 -73 09 54 15.17  0.12 B119
SMC0338  0.04  0.325  8.00      1  1 04 30 -72 37 09 14.53  0.11 B121,SOGLE237
SMC0340  0.08  0.500  7.00      3  1 04 36 -72 09 38 12.30  0.11 K50,L74,ESO51SC15,SOGLE142
SMC0342  0.02  0.300  7.30      2  1 04 56 -72 02 44 13.55  0.11 B125
SMC0343  0.02  0.325  8.40      1  1 04 58 -73 38 15 14.69  0.12 HW48
SMC0344  0.08  0.275  8.10      1  1 05 02 -73 02 34 14.25  0.11 B124
SMC0345  0.04  0.450  8.35      2  1 05 22 -72 02 35 12.76  0.11 IC1624,K52,L76,ESO51SC17
SMC0346  0.10  0.550  8.25      1  1 05 34 -73 29 14 15.23  0.11 BS128
SMC0347  0.02  0.287  8.50      1  1 05 50 -71 57  4 14.63  0.11 B128
SMC0349  0.02  0.500  8.45      2  1 06 03 -71 42 41 15.92  0.12 HW50
SMC0351  0.05  0.500  8.35      2  1 06 13 -73 17 49 13.72  0.11 IC1626,K53,L77,ESO29SC30
SMC0352  0.03  0.450  7.55      3  1 06 48 -72 16 25 12.82  0.11 K54,L79,ESO29SC31,SOGLE153
SMC0353  0.08  0.800  8.20      1  1 06 53 -71 41 28 13.81  0.12 L78
SMC0354  0.02  0.250  8.20      1  1 06 57 -73 14 09 14.57  0.11 HW52
SMC0355  0.02  0.325  8.85      1  1 06 58 -73 34 42 16.12  0.12 HW53
SMC0357  0.08  0.500  9.00      3  1 07 20 -73 22 39 14.40  0.11 HW55
SMC0358  0.05  0.500  8.00      1  1 07 28 -72 29 36 12.84  0.10 K56,SOGLE155
SMC0359  0.10  0.600  8.10      1  1 07 28 -72 46 10 12.93  0.11 L80,SOGLE156
SMC0361  0.15  0.475  8.40      1  1 07 32 -73 07 11 13.72  0.11 K55,L81,SOGLE157
SMC0362  0.15  0.700  8.85      1  1 07 44 -71 52 51 14.28  0.12 HW57
SMC0365  0.02  0.575  8.65      2  1 08 14 -73 15 26 14.28  0.11 K57,L86
SMC0367  0.02  0.325  8.55      1  1 08 25 -71 50 17 14.26  0.12 H86-196
SMC0368  0.02  0.413  8.70      1  1 08 41 -71 45 46 14.27  0.12 B136
SMC0369  0.05  0.475  8.10      1  1 09 03 -73 05 12 13.42  0.11 K61,SOGLE161
SMC0371  0.10  0.500  8.15      1  1 09 25 -71 46 00 13.62  0.12 NGC422,K62,L87,ESO51SC22
SMC0372  0.02  0.238  8.00      2  1 09 19 -73 11 15 14.26  0.11 B135
SMC0373  0.12  0.350  8.30      1  1 09 39 -71 46 07 15.06  0.12 IC1641,HW62,ESO51SC21
SMC0374  0.06  0.325  8.30      1  1 09 43 -72 17 43 14.42  0.11 HW61
SMC0375  0.06  0.388  8.25      1  1 10 09 -72 44 25 14.53  0.11 BS276
SMC0376  0.10  0.375  8.65      2  1 10 13 -73 12 33 16.91  0.11 HW63
SMC0377  0.12  0.300  8.30      1  1 10 28 -71 33 41 14.78  0.12 B139
SMC0378  0.12  0.300  8.40      1  1 10 30 -72 57 23 14.92  0.11 B137
SMC0379  0.10  0.450  8.25      1  1 10 45 -71 20 18 13.76  0.12 HW64
SMC0381  0.05  0.450  8.30      1  1 10 48 -72 47 37 13.78  0.12 K63,L88
SMC0383  0.09  0.800  8.30      1  1 11 53 -71 19 53 13.64  0.12 IC1655,L90,ESO51SC23
SMC0386  0.06  0.550  8.20      1  1 12 38 -71 45 41 13.52  0.12 IC1660,K64,L89,ESO51SC24
SMC0387  0.08  0.600  8.10      1  1 12 33 -73 27 24 13.99  0.12 IC1662,L92,ESO29SC37
SMC0388  0.05  0.250  8.25      1  1 12 42 -72 45 07 15.18  0.11 B143
SMC0389  0.05  0.550  9.00      1  1 12 48 -73 28 26 15.51  0.12 L93
SMC0390  0.09  0.600  8.90      2  1 12 51 -73 07 10 14.15  0.12 L91
SMC0392  0.06  0.275  8.90      1  1 13 52 -73 24 59 16.02  0.12 HW68
SMC0395  0.05  0.500  8.30      1  1 14 45 -71 20 49 15.55  0.13 L95
SMC0397  0.05  0.300  8.40      1  1 14 55 -72 12 21 15.88  0.12 HW70
SMC0401  0.10  0.300 <8.00      3  1 15 33 -72 22 50 15.28  0.11 HW71se
SMC0402  0.07  0.500  8.20      1  1 15 33 -72 37 25 15.22  0.12 K68,L98
SMC0405  0.15  0.475  8.15      1  1 16 26 -71 19 34 13.89  0.13 HW73
SMC0406  0.08  0.263  7.50      1  1 16 48 -73 09 36 14.63  0.12 HW74
SMC0408  0.05  0.275  7.50      1  1 19 30 -73 05 38 15.23  0.12 B156
SMC0460  0.02  0.275  8.90      1  0 34 54 -72 44 39 16.17  0.14 H86-23
SMC0461  0.02  0.375  9.10      1  0 36 02 -73 04 04 15.13  0.11 H86-31
SMC0463  0.02  0.500  8.75      2  0 39 38 -72 55 47 15.97  0.11 H86-56
SMC0465  0.05  0.250 >9.00      3  0 39 47 -72 58 56 15.22  0.11 H86-57
SMC0466  0.05  0.413  8.95      1  0 40 08 -72 45 30 15.29  0.12 BS13
SMC0468  0.05  0.338  8.75      2  0 41 21 -72 58 51 14.84  0.11 B24
SMC0469  0.12  0.213  8.00      3  0 42 11 -73 43 51 14.53  0.12 B29
SMC0470  0.15  0.238  8.70      1  0 42 51 -73 10 32 12.65  0.11 BS249
SMC0471  0.05  0.350  8.70      1  0 43 10 -72 15 24 16.01  0.12 B28
SMC0472  0.05  0.363  8.85      1  0 43 14 -73 00 43 14.83  0.11 BS17,SOGLE174
SMC0474  0.02  0.425  8.30      2  0 44 46 -72 53 53 16.00  0.11 BS25
SMC0475  0.02  0.500 >9.00      3  0 44 44 -74 12 06 14.14  0.13 B37
SMC0476  0.02  0.325  8.75      1  0 45 11 -72 52 31 14.39  0.11 BS28,SOGLE178
SMC0477  0.20  0.425  8.50      1  0 46 58 -73 20 09 13.91  0.10 H86-88
SMC0478  0.02  0.175  9.00      3  0 47 01 -73 44 55 16.40  0.12 BS34
SMC0479  0.02  0.275  8.00      3  0 47 47 -71 59 56 15.45  0.12 B45
SMC0483  0.02  0.600  7.90      1  0 48 37 -73 24 53 13.36  0.11 B48,SOGLE49
SMC0486  0.15  0.325  7.40      1  0 49 44 -72 51 14 15.99  0.11 H86-110
SMC0490  0.25  0.425  7.40      1  0 50 56 -73 17 21 12.98  0.11 BS40,SOGLE68
SMC0492  0.10  0.525  8.30      1  0 51 29 -73 41 29 15.82  0.12 BS52
SMC0493  0.10  0.313  8.40      2  0 52 17 -73 22 32 13.92  0.11 H86-125,SOGLE79
SMC0495  0.07  0.450  8.20      1  0 53 43 -72 23 16 14.50  0.11 H86-146
