x_min x_max x_center mean median std n_orig n_match n_found
0.001 0.001584893192461114 0.0012924465962305572 nan 0.0 nan 0 0 0
0.001584893192461114 0.0025118864315095794 0.002048389811985347 nan 0.0 nan 0 0 0
0.0025118864315095794 0.003981071705534973 0.0032464790685222764 nan 0.0 nan 0 0 0
0.003981071705534973 0.00630957344480193 0.005145322575168452 nan 0.0 nan 0 0 0
0.00630957344480193 0.01 0.008154786722400966 nan 0.0 nan 0 0 0
0.01 0.01584893192461114 0.012924465962305572 nan 0.0 nan 0 3 3
0.01584893192461114 0.025118864315095808 0.020483898119853475 1.2185057939246744 0.9721093682541203 0.5510995757206488 10 7 7
0.025118864315095808 0.039810717055349734 0.032464790685222775 0.968602162344154 1.0448915345643859 0.2246938076376822 19 7 7
0.039810717055349734 0.06309573444801933 0.05145322575168453 1.0188094331487303 1.016580265858187 0.0704613328963957 62 66 66
0.06309573444801933 0.1 0.08154786722400967 1.0028317726357379 1.004666977368982 0.03596895013617427 77 81 81
0.1 0.15848931924611143 0.1292446596230557 0.9996008319901766 0.9995857805963798 0.008751916380777653 75 78 78
0.15848931924611143 0.25118864315095824 0.20483898119853483 1.0003425595897752 1.0003462143490682 0.004189043901813419 63 65 65
0.25118864315095824 0.3981071705534973 0.3246479068522278 0.9996677527707033 0.9996234592806711 0.003479158118920514 54 53 53
0.3981071705534973 0.6309573444801936 0.5145322575168454 0.9999491430573585 0.9999265508738995 0.0008064745162693435 49 49 49
0.6309573444801936 1.0 0.8154786722400968 1.0000832098657941 1.0000118829805251 0.00046137730469468535 21 21 21
1.0 1.584893192461114 1.292446596230557 0.999973526198916 0.9999366181852292 9.60142956539837e-05 10 10 10
1.584893192461114 2.5118864315095824 2.048389811985348 1.0000186161733302 1.0000291528983811 5.494716619003333e-05 11 11 11
2.5118864315095824 3.981071705534973 3.2464790685222775 1.0000962843009233 1.0001045274477476 5.518046490727685e-05 3 3 3
3.981071705534973 6.309573444801936 5.145322575168454 0.999994866381531 0.999994866381531 0.0 1 1 1
6.309573444801936 10.0 8.154786722400967 nan 0.0 nan 0 0 0
10.0 15.848931924611142 12.924465962305572 1.0000078344782846 1.0000078344782846 0.0 1 1 1
15.848931924611142 25.11886431509582 20.48389811985348 nan 0.0 nan 0 0 0
25.11886431509582 39.81071705534978 32.464790685222795 nan 0.0 nan 0 0 0
39.81071705534978 63.09573444801943 51.4532257516846 nan 0.0 nan 0 0 0
63.09573444801943 100.0 81.5478672240097 nan 0.0 nan 0 0 0
